player_id,web_name,season,position,minutes,team,value,value_group,value_category,pts,pts_adj,xpts,xpts_90,color_code,group_color
194634,Jota,20,3,1106,Liverpool,6.64737,6.5,5.5-7.5,86,58.0,42.5148,3.63393,#6D597A,purple
194794,Tomori,19,2,1291,Chelsea,4.68667,4.5,<5.5,48,22.0,19.6216,1.38106,#1f77b4,blue
194799,Lewis,19,2,2301,Norwich,4.45357,4.5,<5.5,48,-2.0,-1.13295,0.156551,#1f77b4,blue
194799,Lewis,20,2,1833,Newcastle,4.30833,4.5,<5.5,44,4.0,13.2807,0.550432,#1f77b4,blue
195384,Merino,17,3,1337,Newcastle,4.99167,5.5,<5.5,49,15.0,9.73028,0.611189,#1f77b4,blue
195473,Brewster,20,4,1113,Sheffield Utd,4.43333,4.5,<5.5,34,0.0,12.2052,0.98694,#1f77b4,blue
195546,Buendía,19,3,2458,Norwich,6.0,6.5,5.5-7.5,94,41.0,43.7773,1.59529,#6D597A,purple
195735,Pépé,19,3,2004,Arsenal,9.2,9.5,7.5-10,106,57.0,49.5048,2.12969,#E56B6F,red
195735,Pépé,20,3,1606,Arsenal,7.65172,7.5,7.5-10,114,74.0,40.1446,2.23545,#E56B6F,red
195851,McTominay,19,3,1765,Man Utd,4.97407,5.5,<5.5,74,30.0,20.1606,1.03266,#1f77b4,blue
195851,McTominay,20,3,2124,Man Utd,4.90625,5.5,<5.5,91,39.0,25.8349,1.11782,#1f77b4,blue
197365,Bailly,17,2,1000,Man Utd,6.06923,6.5,5.5-7.5,55,35.0,20.0775,1.74517,#6D597A,purple
197365,Bailly,20,2,915,Man Utd,4.875,4.5,<5.5,31,12.0,8.71629,1.19481,#1f77b4,blue
197464,Phillips,20,2,1455,Liverpool,4.03529,4.5,<5.5,68,37.0,25.1924,1.34665,#1f77b4,blue
197937,Burke,20,3,1260,Sheffield Utd,4.272,4.5,<5.5,46,12.0,21.1109,1.58038,#1f77b4,blue
198826,Godfrey,19,2,2644,Norwich,4.44,4.5,<5.5,38,-13.0,1.83604,0.143654,#1f77b4,blue
198826,Godfrey,20,2,2683,Everton,5.00645,5.5,<5.5,100,46.0,20.499,0.762543,#1f77b4,blue
198849,Torreira,18,3,2377,Arsenal,4.90588,5.5,<5.5,78,33.0,19.5107,0.794153,#1f77b4,blue
198849,Torreira,19,3,1501,Arsenal,4.75862,4.5,<5.5,46,11.0,14.2053,0.927731,#1f77b4,blue
198869,White,20,2,3192,Brighton,4.45,4.5,<5.5,104,38.0,48.1572,1.31844,#1f77b4,blue
199249,Reguilón,20,2,2244,Spurs,5.57778,5.5,5.5-7.5,89,44.0,31.3729,1.18318,#6D597A,purple
199598,Ampadu,20,2,2087,Sheffield Utd,4.336,4.5,<5.5,44,1.0,3.95715,0.218888,#1f77b4,blue
199796,Cash,20,2,2373,Aston Villa,5.0,5.5,<5.5,89,44.0,17.6499,0.721087,#1f77b4,blue
199798,Konsa,19,2,2038,Aston Villa,4.304,4.5,<5.5,65,22.0,13.5724,0.481873,#1f77b4,blue
199798,Konsa,20,2,3195,Aston Villa,4.65,4.5,<5.5,119,51.0,27.9345,0.916367,#1f77b4,blue
200089,Willock,20,3,1210,Newcastle,4.73333,4.5,<5.5,79,49.0,25.6853,1.91357,#1f77b4,blue
200402,Semedo,20,2,2983,Wolves,5.35,5.5,<5.5,109,49.0,34.459,1.04282,#1f77b4,blue
200439,Adams,19,4,1095,Southampton,5.45,5.5,5.5-7.5,78,36.0,25.5423,2.09937,#6D597A,purple
200439,Adams,20,4,2662,Southampton,5.86389,5.5,5.5-7.5,137,73.0,64.947,2.1958,#6D597A,purple
200600,Podence,20,3,1661,Wolves,5.41667,5.5,5.5-7.5,75,34.0,29.0615,1.47745,#6D597A,purple
200617,James,19,3,2281,Man Utd,6.02424,6.5,5.5-7.5,95,42.0,41.0687,1.62244,#6D597A,purple
200617,James,20,3,907,Man Utd,6.24,6.5,5.5-7.5,43,23.0,18.7033,1.88277,#6D597A,purple
200826,Lo Celso,19,3,1482,Spurs,7.31786,7.5,5.5-7.5,54,18.0,17.0188,1.07145,#6D597A,purple
200826,Lo Celso,20,3,939,Spurs,6.9,7.5,5.5-7.5,35,13.0,13.0643,1.25573,#6D597A,purple
201084,Fosu-Mensah,17,2,1592,Crystal Palace,4.44286,4.5,<5.5,39,2.0,11.8946,0.902231,#1f77b4,blue
201666,Barnes,18,3,1001,Leicester,5.5,5.5,5.5-7.5,43,16.0,24.9379,2.27501,#6D597A,purple
201666,Barnes,19,3,2075,Leicester,5.94722,6.5,5.5-7.5,133,78.0,66.7306,2.90108,#6D597A,purple
201666,Barnes,20,3,1944,Leicester,6.884,6.5,5.5-7.5,126,80.0,46.1508,2.1594,#6D597A,purple
203325,Anguissa,20,3,2581,Fulham,4.48611,4.5,<5.5,76,19.0,21.787,0.78658,#1f77b4,blue
203325,Zambo Anguissa,18,3,1512,Fulham,4.42273,4.5,<5.5,37,3.0,7.54696,0.48529,#1f77b4,blue
203341,Ndidi,17,3,2896,Leicester,4.92121,5.5,<5.5,78,25.0,22.5875,0.690065,#1f77b4,blue
203341,Ndidi,18,3,3295,Leicester,4.91316,5.5,<5.5,89,23.0,35.3917,0.978839,#1f77b4,blue
203341,Ndidi,19,3,2671,Leicester,5.0,5.5,<5.5,85,30.0,22.274,0.744705,#1f77b4,blue
203341,Ndidi,20,3,2175,Leicester,4.81538,4.5,<5.5,79,35.0,18.8611,0.784367,#1f77b4,blue
203368,Guilbert,19,2,2038,Aston Villa,4.392,4.5,<5.5,62,21.0,2.57568,0.259301,#1f77b4,blue
204380,Bacuna,18,3,1410,Huddersfield,4.22381,4.5,<5.5,39,6.0,9.39487,0.68156,#1f77b4,blue
204454,Mbenza,18,3,977,Huddersfield,5.91818,6.5,5.5-7.5,38,8.0,8.25147,0.866057,#6D597A,purple
204480,Rice,17,2,1421,West Ham,4.41538,4.5,<5.5,41,2.0,1.79077,0.432806,#1f77b4,blue
204480,Rice,18,2,3003,West Ham,4.45882,4.5,<5.5,92,29.0,12.489,0.391864,#1f77b4,blue
204480,Rice,19,3,3420,West Ham,4.77105,4.5,<5.5,105,35.0,18.8472,0.495978,#1f77b4,blue
204480,Rice,20,3,2880,West Ham,4.79688,4.5,<5.5,86,26.0,36.6743,1.0704,#1f77b4,blue
205102,Sobhi,17,3,1227,Stoke,4.625,4.5,<5.5,51,17.0,13.7667,1.04037,#1f77b4,blue
205651,Jesus,17,4,1660,Man City,10.3103,10.5,10+,126,91.0,70.2402,3.70218,#f7b267,orange
205651,Jesus,18,4,1017,Man City,10.1207,10.5,10+,79,44.0,57.9647,4.89334,#f7b267,orange
205651,Jesus,19,4,2018,Man City,9.56765,9.5,7.5-10,146,97.0,107.634,4.77505,#E56B6F,red
205651,Jesus,20,4,2056,Man City,9.20345,9.5,7.5-10,115,67.0,59.7715,2.61646,#E56B6F,red
206325,Zinchenko,18,3,1151,Man City,4.71429,4.5,<5.5,44,19.0,13.2271,1.03952,#1f77b4,blue
206325,Zinchenko,19,2,1271,Man City,5.31579,5.5,<5.5,49,21.0,22.3553,2.07663,#1f77b4,blue
206325,Zinchenko,20,2,1473,Man City,5.5,5.5,5.5-7.5,69,33.0,36.7521,2.38107,#6D597A,purple
206915,Jones,20,3,1169,Liverpool,4.40833,4.5,<5.5,50,16.0,16.4558,1.30571,#1f77b4,blue
207189,Berge,19,3,943,Sheffield Utd,4.8,4.5,<5.5,40,15.0,7.8905,0.709333,#1f77b4,blue
207189,Berge,20,3,1119,Sheffield Utd,4.98667,5.5,<5.5,31,9.0,13.0554,0.825371,#1f77b4,blue
209046,Hudson-Odoi,20,3,1050,Chelsea,5.72609,5.5,5.5-7.5,59,27.0,22.8118,1.96561,#6D597A,purple
209244,Foden,20,3,1607,Man City,6.27143,6.5,5.5-7.5,135,92.0,54.8435,3.2093,#6D597A,purple
209289,Smith Rowe,20,3,1438,Arsenal,4.32,4.5,<5.5,74,37.0,26.7278,1.64162,#1f77b4,blue
209362,Bernardo,18,2,1749,Brighton,4.21364,4.5,<5.5,39,2.0,18.9132,0.484557,#1f77b4,blue
210407,Pereira,20,3,2574,West Brom,5.62121,5.5,5.5-7.5,153,97.0,65.5627,2.11968,#6D597A,purple
212319,Richarlison,17,3,2817,Watford,6.22105,6.5,5.5-7.5,125,61.0,72.1904,2.33799,#6D597A,purple
212319,Richarlison,18,3,2662,Everton,6.74857,6.5,5.5-7.5,153,97.0,66.7418,2.26098,#6D597A,purple
212319,Richarlison,19,3,3070,Everton,8.04444,8.5,7.5-10,165,102.0,81.1435,2.36777,#E56B6F,red
212319,Richarlison,20,4,2862,Everton,7.85882,7.5,7.5-10,123,64.0,63.2323,1.97284,#E56B6F,red
213345,Wesley,19,4,1782,Aston Villa,5.91905,6.5,5.5-7.5,67,30.0,29.663,1.37557,#6D597A,purple
213482,Valery,18,2,1709,Southampton,4.03043,4.5,<5.5,54,19.0,9.66501,0.395025,#1f77b4,blue
214048,Kilman,20,2,1307,Wolves,4.07778,4.5,<5.5,58,30.0,20.2003,0.973796,#1f77b4,blue
214590,Wan-Bissaka,18,2,3134,Crystal Palace,4.36571,4.5,<5.5,120,57.0,30.6488,0.877941,#1f77b4,blue
214590,Wan-Bissaka,19,2,3070,Man Utd,5.39429,5.5,<5.5,127,66.0,63.5313,1.85469,#1f77b4,blue
214590,Wan-Bissaka,20,2,3060,Man Utd,5.5,5.5,5.5-7.5,144,79.0,55.3662,1.59207,#6D597A,purple
215439,Soucek,19,3,1039,West Ham,4.86923,4.5,<5.5,41,19.0,16.1676,1.3392,#1f77b4,blue
215439,Soucek,20,3,3420,West Ham,5.15263,5.5,<5.5,147,83.0,66.0473,1.73809,#1f77b4,blue
216051,Dalot,18,2,1009,Man Utd,5.3,5.5,<5.5,27,4.0,11.9433,1.40795,#1f77b4,blue
216616,O'Shea,20,2,2099,West Brom,4.28571,4.5,<5.5,41,-5.0,-8.53413,-0.179458,#1f77b4,blue
217487,Samatta,19,4,940,Aston Villa,5.57857,5.5,5.5-7.5,29,6.0,9.28645,0.889129,#6D597A,purple
217593,Fornals,19,3,2167,West Ham,6.06944,6.5,5.5-7.5,93,38.0,25.3552,1.01869,#6D597A,purple
217593,Fornals,20,3,2571,West Ham,6.13636,6.5,5.5-7.5,125,65.0,53.6942,1.87341,#6D597A,purple
218031,Söyüncü,19,2,3036,Leicester,4.86471,4.5,<5.5,120,59.0,44.0419,1.34292,#1f77b4,blue
218031,Söyüncü,20,2,1816,Leicester,5.33478,5.5,<5.5,59,19.0,17.457,1.07395,#1f77b4,blue
219352,Lookman,20,3,2746,Fulham,4.97059,5.5,<5.5,107,50.0,53.7316,1.72832,#1f77b4,blue
219847,Havertz,20,3,1512,Chelsea,8.28518,8.5,7.5-10,91,49.0,46.0582,2.72252,#E56B6F,red
219924,Diop,18,2,2970,West Ham,4.30606,4.5,<5.5,87,27.0,14.525,0.343009,#1f77b4,blue
219924,Diop,19,2,2765,West Ham,4.40938,4.5,<5.5,76,21.0,11.0829,0.38233,#1f77b4,blue
219924,Diop,20,2,1379,West Ham,4.33889,4.5,<5.5,42,14.0,5.61292,0.777189,#1f77b4,blue
219961,Raphinha,20,3,2358,Leeds,5.44667,5.5,5.5-7.5,133,80.0,68.819,2.61447,#6D597A,purple
220566,Rodrigo,19,3,2480,Man City,5.42,5.5,5.5-7.5,92,40.0,22.7461,0.857001,#6D597A,purple
220566,Rodrigo,20,3,2747,Man City,5.36471,5.5,<5.5,91,34.0,34.7734,1.16139,#1f77b4,blue
220627,Justin,19,2,1010,Leicester,4.72308,4.5,<5.5,35,14.0,16.2978,1.31466,#1f77b4,blue
220627,Justin,20,2,2070,Leicester,4.86957,4.5,<5.5,101,59.0,41.0073,1.64898,#1f77b4,blue
220688,Greenwood,19,4,1303,Man Utd,4.42903,4.5,<5.5,103,60.0,18.313,1.2649,#1f77b4,blue
220688,Greenwood,20,3,1813,Man Utd,7.1129,7.5,5.5-7.5,106,57.0,51.5601,2.56512,#6D597A,purple
221399,Harrison,20,3,2846,Leeds,5.44444,5.5,5.5-7.5,160,96.0,65.2049,2.05343,#6D597A,purple
222694,Struijk,20,2,2072,Leeds,3.95556,4.5,<5.5,71,26.0,19.4593,0.740813,#1f77b4,blue
223340,Saka,19,3,1746,Arsenal,4.56538,4.5,<5.5,71,34.0,21.5476,1.13225,#1f77b4,blue
223340,Saka,20,3,2554,Arsenal,5.23438,5.5,<5.5,114,56.0,63.9374,2.26218,#1f77b4,blue
223911,Mepham,19,2,911,Bournemouth,4.36667,4.5,<5.5,27,6.0,9.03419,0.760785,#1f77b4,blue
224444,Torres,20,3,1297,Man City,6.91667,7.5,5.5-7.5,95,58.0,43.0847,3.00673,#6D597A,purple
225796,James,19,2,1510,Chelsea,4.97917,5.5,<5.5,61,22.0,37.9449,2.27833,#1f77b4,blue
225796,James,20,2,2367,Chelsea,5.0625,5.5,<5.5,112,58.0,63.7986,2.69177,#1f77b4,blue
226182,Bogle,20,2,1107,Sheffield Utd,4.3,4.5,<5.5,39,14.0,10.7018,0.891042,#1f77b4,blue
226597,Gabriel,20,2,1996,Arsenal,5.0087,5.5,<5.5,78,38.0,34.0339,1.44763,#1f77b4,blue
227127,Bissouma,18,3,1764,Brighton,4.725,4.5,<5.5,43,3.0,15.7665,0.82476,#1f77b4,blue
227127,Bissouma,19,3,1253,Brighton,5.0,5.5,<5.5,39,9.0,6.44671,0.474118,#1f77b4,blue
227127,Bissouma,20,3,3112,Brighton,4.45278,4.5,<5.5,77,18.0,23.4813,0.672978,#1f77b4,blue
230046,Douglas Luiz,19,3,2604,Aston Villa,4.43056,4.5,<5.5,90,34.0,23.6145,0.814601,#1f77b4,blue
230046,Douglas Luiz,20,3,2781,Aston Villa,4.88485,4.5,<5.5,72,18.0,21.4444,0.705658,#1f77b4,blue
231372,Ndombele,19,3,1002,Spurs,5.89048,5.5,5.5-7.5,45,19.0,7.34511,0.7194,#6D597A,purple
231372,Ndombele,20,3,2086,Spurs,5.90909,6.5,5.5-7.5,99,43.0,22.5624,0.933475,#6D597A,purple
232185,Sarr,19,3,2023,Watford,6.21786,6.5,5.5-7.5,107,59.0,53.0804,2.36317,#6D597A,purple
232413,Eze,20,3,2555,Crystal Palace,5.82353,5.5,5.5-7.5,125,67.0,30.5606,1.08207,#6D597A,purple
232787,Gallagher,20,3,2530,West Brom,5.5,5.5,5.5-7.5,71,24.0,18.7284,0.63948,#6D597A,purple
232937,Williams,19,2,1003,Man Utd,4.01176,4.5,<5.5,51,29.0,17.9644,1.82372,#1f77b4,blue
232980,Aarons,19,2,3240,Norwich,4.35833,4.5,<5.5,66,1.0,17.1663,0.44203,#1f77b4,blue
233425,Connolly,19,4,1250,Brighton,4.4375,4.5,<5.5,61,26.0,17.8807,1.28741,#1f77b4,blue
235382,Alzate,19,3,1181,Brighton,4.5,4.5,<5.5,33,3.0,11.1571,0.875046,#1f77b4,blue
240143,Diallo,20,3,1010,Southampton,4.5,4.5,<5.5,31,3.0,6.88249,0.714946,#1f77b4,blue
242166,Guendouzi,18,3,2140,Arsenal,4.45455,4.5,<5.5,47,3.0,13.2861,0.597768,#1f77b4,blue
242166,Guendouzi,19,3,1744,Arsenal,4.50417,4.5,<5.5,48,11.0,10.4089,0.601351,#1f77b4,blue
243016,Mac Allister,20,3,1108,Brighton,5.3,5.5,<5.5,48,16.0,17.6384,1.40045,#1f77b4,blue
244619,Thomas,20,2,968,Leicester,4.16429,4.5,<5.5,26,5.0,10.1445,1.04086,#1f77b4,blue
244723,Mitchell,20,2,1710,Crystal Palace,3.92632,4.5,<5.5,58,21.0,10.0474,0.584234,#1f77b4,blue
247632,Neto,19,3,920,Wolves,4.9931,5.5,<5.5,57,25.0,19.2874,2.04312,#1f77b4,blue
247632,Neto,20,3,2549,Wolves,5.69032,5.5,5.5-7.5,124,68.0,60.633,2.14102,#6D597A,purple
431131,Djenepo,19,3,920,Southampton,5.23889,5.5,<5.5,40,21.0,22.8914,2.30384,#1f77b4,blue
431131,Djenepo,20,3,1229,Southampton,5.41481,5.5,5.5-7.5,46,14.0,8.27987,0.691709,#6D597A,purple
433154,McNeil,18,3,1590,Burnley,4.40476,4.5,<5.5,75,38.0,25.5307,1.35816,#1f77b4,blue
433154,McNeil,19,3,3339,Burnley,6.01316,6.5,5.5-7.5,123,53.0,46.8256,1.25733,#6D597A,purple
433154,McNeil,20,3,3068,Burnley,5.75278,5.5,5.5-7.5,113,44.0,33.7063,0.995099,#6D597A,purple
444463,Fofana,20,2,2260,Leicester,5.0,5.5,<5.5,71,26.0,32.5932,1.21198,#1f77b4,blue
448514,Ait Nouri,20,2,1400,Wolves,5.0,5.5,<5.5,54,20.0,17.1592,1.10129,#1f77b4,blue
449988,Fabio Silva,20,4,1352,Wolves,5.22188,5.5,<5.5,72,30.0,26.889,1.63699,#1f77b4,blue
